,journal_number,journal_name,journal_name_in_foreign_language_1,journal_name_in_foreign_language_2,journal_name_in_foreign_language_3,scopus_sources,SNIP,CiteScore,SJR,quartile_in_caterory,IF,AIF,quartile_in_caterory_2,if_info_years,InCites_JCR,final_index
937,119,"Acta Physica Polonica A. 14th International Symposium on Ultrafast Phenomena in Semiconductors. gust , 2010",,,,2011,0.453,0.43,0.259,Q3,0.444,2.68,Q4,2011,SCIE,13.0
938,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
939,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
940,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
941,,Inžinerinė ekonomika,Engineering economics,,,2011,0.746,1.58,0.697,Q1,1.468,1.148,Q1,2011,SSCI,836.0
942,,Inžinerinė ekonomika,Engineering economics,,,2011,0.746,1.58,0.697,Q1,1.468,1.148,Q1,2011,SSCI,836.0
943,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
944,,Eurozine [www.eurozine.com]: the netmagazine,,,,,,,,,,,,,,700.0
945,22,Advanced powder technology,,,,2011,1.236,1.58,0.559,Q1,1.612,2.158,Q2,2011,SCIE,27.0
946,,Sporto mokslas: Lietuvos etuvos kūno kultūros akademijos ir Vilniaus pedagoginio universiteto leidinys,,,,,,,,,,,,,,432.0
947,,Sporto mokslas: Lietuvos etuvos kūno kultūros akademijos ir Vilniaus pedagoginio universiteto leidinys,,,,,,,,,,,,,,432.0
948,2,Technologijos ir menas: tyrimai ir aktualijos,,,,,,,,,,,,,,1245.0
949,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
950,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
951,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
952,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
953,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
954,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
955,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
956,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
957,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
958,,Socialinių mokslų studijos,Social Sciences Studies,,,,,,,,,,,,,430.0
959,38,Expert systems with applications,,,,2011,2.54,3.76,1.113,Q1,2.203,1.607,Q1,2011,SCIE,701.0
960,17,Materials science,"Medžiagotyra. National Conference on Materials Engineering 2010 vember 19, 2010",,,2011,0.396,0.26,0.221,Q3,0.492,3.107,Q4,2011,SCIE,23.0
961,17,Materials science,"Medžiagotyra.[National Conference on Materials Engineering 2010 vember 19, 2010]",,,2011,0.396,0.26,0.221,Q3,0.492,3.107,Q4,2011,SCIE,23.0
962,17,Materials science,"Medžiagotyra. National Conference on Materials Engineering 2010 vember 19, 2010",,,2011,0.396,0.26,0.221,Q3,0.492,3.107,Q4,2011,SCIE,23.0
963,39,"IEEE Transactions on Plasma Science: 15th International Symposium on Electromagnetic Launch (EML) Technology Royal Military Acad (RMA), LGIUM, MAY , 2010",,,,2011,1.17,1.38,0.551,Q2,1.174,2.043,Q3,2011,SCIE,202.0
964,39,"IEEE Transactions on Plasma Science: 15th International Symposium on Electromagnetic Launch (EML) Technology Royal Military Acad (RMA), LGIUM, MAY , 2010",,,,2011,1.17,1.38,0.551,Q2,1.174,2.043,Q3,2011,SCIE,202.0
965,87,Przegląd elektrotechniczny,Electrical review,,,2011,0.531,0.24,0.2,Q4,0.244,1.587,Q4,2011,SCIE,404.0
966,17,Mechanika,,,,2011,1.279,1.09,0.323,Q2,,,,,,126.0
967,17,Mechanika,,,,2011,1.279,1.09,0.323,Q2,,,,,,126.0
968,10,Transformations in business & economics,,,,2011,0.906,0.82,0.446,Q1,0.991,1.371,Q2,2011,SSCI,448.0
969,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
970,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
971,42,Advances in engineering software,,,,2011,1.851,1.82,0.721,Q1,1.092,1.391,Q2,2011,SCIE,29.0
972,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
973,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
974,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
975,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
976,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2011,K. Šešelgis Readings - 2011,,,,,,,,,,,,0.0
977,47,Electronics letters,,,,2011,1.071,1.44,0.605,Q2,0.965,1.587,Q3,2011,SCIE,115.0
978,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
979,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
980,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
981,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
982,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
983,1,The Online Journal on Computer Science and Information Technology (OJCSIT):,,,,,,,,,,,,,,284.0
984,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
985,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
986,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
987,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
988,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
989,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
990,39,Biologicals,,,,2011,0.934,1.8,0.543,Q2,1.698,3.266,Q3,2011,SCIE,576.0
991,10,Environmental engineering and management journal,,,,2011,0.782,1.0,0.307,Q2,1.004,2.644,Q3,2011,SCIE,180.0
992,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
993,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
994,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
995,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
996,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
997,13,Journal of vibroengineering,,,,2011,0.615,0.42,0.229,Q3,0.346,1.997,Q4,2011,SCIE,272.0
998,12,Verslas: teorija ir praktika,Business: Theory and Practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
999,12,Verslas: teorija ir praktika,Business: theory and practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1000,12,Verslas: teorija ir praktika,Business: Theory and Practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1001,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1002,12,Verslas: teorija ir praktika,Business: theory and practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1003,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1004,12,Verslas: teorija ir praktika,Business: theory and practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1005,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1006,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1007,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1008,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1009,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1010,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1011,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1012,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1013,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1014,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1015,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1016,13,Journal of vibroengineering,,,,2011,0.615,0.42,0.229,Q3,0.346,1.997,Q4,2011,SCIE,272.0
1017,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1018,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1019,15,International journal of strategic property management,,,,2011,0.794,1.58,0.604,Q1,1.62,1.662,Q2,2011,SSCI,824.0
1020,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1021,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1022,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1023,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1024,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1025,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1026,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1027,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1028,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: iacinės technologijos,Civil iation technologies,,,,,,,,,,,,0.0
1029,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1030,,Elektronika ir elektrotechnika,,,,2011,1.067,0.84,0.204,Q2,0.913,1.587,Q3,2011,SCIE,164.0
1031,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
1032,12,Journal of business economics and management,,,,2011,1.062,2.16,1.297,Q1,2.388,1.371,Q1,2011,SSCI,870.0
1033,88,Scientometrics,,,,2011,1.459,2.21,1.205,Q1,1.966,1.235,Q1,2011,SSCI,1187.0
1034,17,Technological and economic development of economy,,,,,,,,,,,,,,443.0
1035,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1036,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1037,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1038,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1039,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1040,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1041,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1042,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1043,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1044,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1045,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1046,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1047,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1048,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1049,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1050,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,electronics and electrical engineering,,,,,,,,,,,,0.0
1051,16,Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,,,,2011,0.627,0.67,0.481,Q3,0.463,0.709,Q3,2011,SCIE,345.0
1052,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1053,52,Refractories and Industrial Ceramics,,,,2011,0.806,0.17,0.21,Q4,0.251,1.331,Q4,2011,SCIE,408.0
1054,25,Construction and building materials,,,,2011,3.507,2.74,1.448,Q1,1.834,2.162,Q1,2011,SCIE,118.0
1055,20,Polish journal of environmental studies,,,,2011,0.289,0.42,0.206,Q3,0.508,2.644,Q4,2011,SCIE,1109.0
1056,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1057,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1058,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1059,37,Geodesy and cartography,,,,2011,0.992,0.26,0.201,Q3,,,,,,714.0
1060,105,Journal of thermal analysis and calorimetry,,,,2011,1.034,1.55,0.532,Q2,1.604,3.402,Q3,2011,SCIE,940.0
1061,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
1062,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
1063,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
1064,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
1065,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1066,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1067,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1068,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1069,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1070,4,Limes: borderland studies,,,,,,,,,,,,,,329.0
1071,4,Limes: borderland studies,,,,,,,,,,,,,,329.0
1072,4,Limes: borderland studies,,,,,,,,,,,,,,329.0
1073,4,Limes: borderland Studies,,,,,,,,,,,,,,329.0
1074,3,Statybinės konstrukcijos ir technologijos,Engineering structures and technologies,,,,,,,,,,,,,1214.0
1075,21,Sveikatos mokslai: auga,,,,,,,,,,,,,,439.0
1076,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1077,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1078,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1079,16,Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,,,,2011,0.627,0.67,0.481,Q3,0.463,0.709,Q3,2011,SCIE,345.0
1080,51,Lithuanian journal of physics,,,,2011,0.268,0.38,0.179,Q3,0.394,2.68,Q4,2011,SCIE,990.0
1081,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1082,,Socialinių mokslų studijos,Social Sciences Studies,,,,,,,,,,,,,430.0
1083,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1084,26,Transport,,,,2011,0.861,1.64,0.473,Q1,,,,,,62.0
1085,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: verslas XXI amžiuje,business in XXI Century,,,,,,,,,,,,0.0
1086,19,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
1087,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
1088,22,Filosofija. Sociologija,,,,2011,0.554,0.31,0.32,Q2,0.492,0.963,Q3,2011,SSCI,191.0
1089,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1090,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1091,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1092,17,Materials science,Medžiagotyra,,,2011,0.396,0.26,0.221,Q3,0.492,3.107,Q4,2011,SCIE,23.0
1093,9,nagement and education,dyba ir studijos,,,,,,,,,,,,,123.0
1094,15,Aviation,,,,2011,1.047,0.19,0.161,Q3,,,,,,554.0
1095,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1096,12,Verslas: teorija ir praktika,Business: theory and practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1097,12,Verslas: teorija ir praktika,Business: Theory and Practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1098,12,Verslas: teorija ir praktika,Business: theory and practice,,,2011,0.338,0.46,0.328,Q3,,,,,,1298.0
1099,3,Mokslo ir technikos raida,Evolution of science and technology,,,,,,,,,,,,,377.0
1100,3,Mokslo ir technikos raida,Evolution of science and technology,,,,,,,,,,,,,377.0
1101,37,Geodesy and cartography,,,,2011,0.992,0.26,0.201,Q3,,,,,,714.0
1102,24,Engineering applications of artificial intelligence,,,,2011,2.284,2.81,0.857,Q1,1.665,1.526,Q1,2011,SCIE,681.0
1103,3,Mokslas – Lietuvos ateitis,Science – future of Lithuania: verslas XXI amžiuje,business in XXI Century,,,,,,,,,,,,0.0
1104,37,Geodesy and cartography,,,,2011,0.992,0.26,0.201,Q3,,,,,,714.0
1105,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1106,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1107,9,Central European Journal of Mathematics,,,,,,,,,0.44,0.709,Q3,2011,SCIE,85.0
1108,15,International journal of strategic property management,,,,2011,0.794,1.58,0.604,Q1,1.62,1.662,Q2,2011,SSCI,824.0
1109,15,International journal of strategic property management,,,,2011,0.794,1.58,0.604,Q1,1.62,1.662,Q2,2011,SSCI,824.0
1110,3,"Technolog: XLII International Scientific Conference of Czech and Slovak University Departments and Institutions Dealing with the Research of Combustion Engines September 8-9, 2011, ovakia partment of Automotive Technology",,,,,,,,,,,,,,97.0
1111,49,Molecular biotechnology,,,,2011,0.932,2.24,0.814,Q2,2.171,3.764,Q2,2011,SCIE,79.0
1112,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1113,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1114,19,Journal of environmental engineering and landscape management,,,,2011,1.51,1.74,0.475,Q1,1.958,2.644,Q2,2011,SCIE,94.0
1115,12,Journal of business economics and management,,,,2011,1.062,2.16,1.297,Q1,2.388,1.371,Q1,2011,SSCI,870.0
1116,12,Journal of business economics and management,,,,2011,1.062,2.16,1.297,Q1,2.388,1.371,Q1,2011,SSCI,870.0
1117,17,Journal of civil engineering and management,,,,2011,1.548,2.05,0.889,Q1,2.171,1.644,Q1,2011,SCIE,258.0
1118,6,The Baltic journal of road and bridge engineering,,,,2011,0.993,1.51,0.512,Q1,1.61,1.644,Q1,2011,SCIE,74.0
1119,6,The Baltic journal of road and bridge engineering,,,,2011,0.993,1.51,0.512,Q1,1.61,1.644,Q1,2011,SCIE,74.0
1120,6,The Baltic journal of road and bridge engineering,,,,2011,0.993,1.51,0.512,Q1,1.61,1.644,Q1,2011,SCIE,74.0
1121,6,The Baltic journal of road and bridge engineering,,,,2011,0.993,1.51,0.512,Q1,1.61,1.644,Q1,2011,SCIE,74.0
1122,6,The Baltic journal of road and bridge engineering,,,,2011,0.993,1.51,0.512,Q1,1.61,1.644,Q1,2011,SCIE,74.0
1123,9,nagement and education,dyba ir studijos,,,,,,,,,,,,,123.0
1124,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1125,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1126,35,Urbanistika ir architektūra,Town planning and architecture,,,,,,,,,,,,,1290.0
1127,17,Mechanika,,,,2011,1.279,1.09,0.323,Q2,,,,,,126.0
1128,12,Journal of business economics and management,,,,2011,1.062,2.16,1.297,Q1,2.388,1.371,Q1,2011,SSCI,870.0
1129,12,Journal of business economics and management,,,,2011,1.062,2.16,1.297,Q1,2.388,1.371,Q1,2011,SSCI,870.0
1130,17,Technological and economic development of economy,,,,,,,,,,,,,,443.0
